"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0535801957664157,0.0535398489938871,3.35237133734185e-08,0.0573087067981177,0,0.00418201619590722,2.27077549445659e-05,0.000125875179682064,7.93537748367414e-08,0.110866194809589,0.053413973814205,0.00418206218360093,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0477663553574483,0.0476609871149795,2.57184348538366e-08,-0.0322188456767414,0,0.00320832331114641,0.000503904055925519,0.000110763914202952,6.10428203875812e-08,0.0150436056247813,0.0475502232007766,0.003208358755071,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0416208235861178,0.0416008939740404,1.92078995080667e-08,-0.0293568943810946,0,0.00239614704783231,2.79865835137686e-05,9.93674611538969e-05,4.65947349850273e-08,0.0122359426215094,0.0415015265128865,0.00239617452642736,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0456389008163595,0.0460732667060886,2.43611404745207e-08,-0.0279327545263558,0,0.0030390035519155,0.000321480538288773,0.000108882380600225,5.8154737352193e-08,0.017384665751715,0.0459643843254884,0.00303903746065503,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0390787296210912,0.0382257044309632,1.60237001131164e-08,0.0198162892831662,0,0.00199892454171105,0.00174551174157212,8.95488530262275e-05,3.85674104631772e-08,0.0571495071626853,0.0381361555779369,0.00199894716049674,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0509161059877625,0.0509310458054162,2.93388531049141e-08,-0.0160925322667076,0,0.00365996324713183,5.26645450979536e-05,0.000119525409916679,7.00526471575528e-08,0.0347709091759569,0.0508115203954995,0.00366000409863122,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0436241670090206,0.0435718376118172,2.12370279250823e-08,-0.0182366344380865,0,0.00264927675959816,9.04142222284052e-06,0.000104760524059464,5.15953555721517e-08,0.0253784911487113,0.0434670770877578,0.00264930722004692,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0542625669587006,0.0541974124585023,3.41436295697236e-08,0.218305802685511,0,0.00425934950156388,5.28182125263268e-06,0.000127117660923977,8.08513189026947e-08,0.272563087822959,0.0540702947975783,0.00425939636941799,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0542910741958326,0.0542611993812231,3.42381852523634e-08,-0.0361450011715092,0,0.00427114513386183,1.69009533854364e-05,0.000128699192599859,8.15928495082275e-08,0.018129172070938,0.0541325001886232,0.00427119265094147,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0435963921889488,0.0436604873352779,2.15903370799852e-08,-0.0273921422058359,0,0.00269335137005399,4.07232703152156e-05,0.000100869792807872,5.10653995132951e-08,0.0161635267127977,0.04355961754247,0.0026933809448777,500,5,5,5,0.9,0.9,0.9,0,0,0
0.057241375644001,0.0570667853169821,3.84452619818423e-08,-0.0309931750405709,0,0.00479596954171086,0.000628070738628863,0.000134255225888598,9.0788828077872e-08,0.0256201298648012,0.0569325300910935,0.00479602206616948,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0601034974390998,0.0602144405272089,4.3300177070026e-08,-0.0426948625940187,0,0.00540161048913161,2.55116754414329e-05,0.000145122542608213,1.03342370495065e-07,0.0173831231696396,0.0600693179846007,0.00540167074004014,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0468626746896641,0.0469420471588874,2.49335055300394e-08,0.00749638399702704,0,0.00311040494786135,9.46874822327903e-05,0.000113823552773551,6.06720549134473e-08,0.0542643712044584,0.0468282236061138,0.00311044080732664,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0497054364998199,0.0496752877109358,2.82881994969182e-08,-0.0434844633022381,0,0.00352889631084155,2.90368830836303e-05,0.000119049117959779,6.81040324716292e-08,0.00619193631449816,0.049556238592976,0.00352893626226247,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0463872136322271,0.0464882599049337,2.46160122470602e-08,0.084929261370349,0,0.00307079829579627,0.000155341300062493,0.000109865497270048,5.88930171963145e-08,0.131161133702514,0.0463783944076637,0.00307083268915104,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0502593445030627,0.0502806382511342,2.8641013360178e-08,0.107136314576389,0,0.00357290913465548,0.00010214643135354,0.000117390930420369,6.81497683156054e-08,0.157293512648098,0.0501632473207139,0.00357294877714761,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0516449300771991,0.0517075432948227,3.09017688327797e-08,0.0317271791779605,0,0.0038549338583516,6.3643254586139e-05,0.000122789346510781,7.38232336998535e-08,0.0833084660005735,0.0515847539483119,0.00385497692658066,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0571273109132313,0.0570690009620743,3.82232981776224e-08,-0.0237652288120235,0,0.00476828000106203,1.04080502050198e-05,0.000133290217850023,9.00465400755657e-08,0.0333516740510028,0.0569357107442243,0.00476833200285241,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0439438334912751,0.0438795886268366,2.17681949989512e-08,0.144234291152776,0,0.00271553878972917,2.76264353620847e-06,0.000102062338215858,5.17136878841349e-08,0.188175362000515,0.0437775262886208,0.00271556883648612,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0490373972772212,0.0491618324665867,2.79521037288426e-08,-0.0105009732910459,0,0.00348696903596566,8.63213403437327e-05,0.000113584784178496,6.57163851279238e-08,0.0384501026458316,0.0490482476824082,0.00348700692940961,500,5,5,5,0.9,0.9,0.9,0,0,0
