"C_XY","E_C_XY","Var_C_XY","n","p1","p2","m_A","sd_A","sd_E"
193378.394171866,11755.697955517,16455858.0733127,100,5,5,0,0.6,1
85887.3231969485,6027.09424939265,3897324.73920826,100,5,5,0,0.6,1
116851.17433592,8051.91311473918,6859562.55416732,100,5,5,0,0.6,1
94993.5661582756,7364.61193846287,6693550.43400434,100,5,5,0,0.6,1
60747.8939997254,5170.3274902979,2599737.62992095,100,5,5,0,0.6,1
116566.479681476,7145.44670423263,6746300.29722429,100,5,5,0,0.6,1
82544.5535337233,5805.45202250057,3990830.83527162,100,5,5,0,0.6,1
54279.9369848298,5106.90614716065,2518082.35788469,100,5,5,0,0.6,1
35638.488209958,3944.72325846123,1545684.87064351,100,5,5,0,0.6,1
102362.767572009,7573.656342307,7636295.85314042,100,5,5,0,0.6,1
96324.2126853699,7400.14404259139,5588948.17481994,100,5,5,0,0.6,1
84520.9120163349,6696.62637049262,5015483.61457805,100,5,5,0,0.6,1
90981.7896081378,6554.48056135471,4168036.69689033,100,5,5,0,0.6,1
93555.9031565955,6857.19829238637,5718645.42791974,100,5,5,0,0.6,1
45996.4371220431,4966.41081584368,2263707.88278573,100,5,5,0,0.6,1
82366.4376025478,5873.96249588254,4308160.37152816,100,5,5,0,0.6,1
140324.762814224,8589.82597179479,10377391.3985329,100,5,5,0,0.6,1
58682.9339216047,5358.74757439593,2728419.23521255,100,5,5,0,0.6,1
105554.995786133,6601.09722312976,5809229.26724283,100,5,5,0,0.6,1
93620.6973690361,6987.35126758717,5672139.69591621,100,5,5,0,0.6,1
72482.6581962604,5976.73304121541,3841641.86996149,100,5,5,0,0.6,1
83454.272958366,7004.94743984216,5863014.25209539,100,5,5,0,0.6,1
43485.8951616589,4716.14258037383,1984031.36589404,100,5,5,0,0.6,1
108638.936367471,8008.53593243041,6650883.91919012,100,5,5,0,0.6,1
93218.2275461086,6177.52823589908,4519589.10766724,100,5,5,0,0.6,1
65363.2121581798,5602.17982553701,3080036.47463145,100,5,5,0,0.6,1
79827.6045345852,6324.62633443696,3929686.32439589,100,5,5,0,0.6,1
117245.355450335,8102.35222658755,6937256.47325513,100,5,5,0,0.6,1
48608.700646798,4856.70709931048,2272756.94581572,100,5,5,0,0.6,1
114966.300327214,8450.11504975746,7430575.64233222,100,5,5,0,0.6,1
107597.882719986,7740.90151099916,6486861.31232037,100,5,5,0,0.6,1
74089.849178942,5793.48851925781,3050179.3650818,100,5,5,0,0.6,1
62024.358784156,5941.29748550391,3858346.26293839,100,5,5,0,0.6,1
121380.181170735,7666.12916849967,6186759.46436449,100,5,5,0,0.6,1
138082.44842043,8269.72006494308,8413225.61299091,100,5,5,0,0.6,1
107570.889567856,7221.31391914126,5430814.06514888,100,5,5,0,0.6,1
79392.986767101,5920.34112581196,4183350.88381207,100,5,5,0,0.6,1
63786.3226548423,5590.23461597455,3462464.36460315,100,5,5,0,0.6,1
64615.1610315809,5624.69427852369,3197550.01731334,100,5,5,0,0.6,1
80655.3593402062,6119.68657341166,4000437.54769889,100,5,5,0,0.6,1
64834.7611268491,5573.26395615003,3181613.53862247,100,5,5,0,0.6,1
179759.712357453,10162.1859262719,15258320.4916062,100,5,5,0,0.6,1
66638.3228626425,5468.25096600334,3064934.7169204,100,5,5,0,0.6,1
122277.041389392,7368.89402221128,6127931.12324743,100,5,5,0,0.6,1
104466.107546287,7329.16452936226,6624143.1097025,100,5,5,0,0.6,1
73474.7189583916,6741.18758415395,5355630.15328384,100,5,5,0,0.6,1
89637.6330052022,6910.90299480734,4690214.01205679,100,5,5,0,0.6,1
75540.496858234,5524.97570826158,3939120.60791847,100,5,5,0,0.6,1
92114.4770167665,7144.07831538112,5477966.84736622,100,5,5,0,0.6,1
62052.6764460827,5578.13420210929,3058951.02226492,100,5,5,0,0.6,1
89455.2015824678,6249.22557760589,4141031.09888893,100,5,5,0,0.6,1
146528.209867486,9180.82817545934,10230176.7450988,100,5,5,0,0.6,1
108538.702224262,8258.08246210404,6876941.35707383,100,5,5,0,0.6,1
89970.7579222626,6593.25806474262,5260014.14086501,100,5,5,0,0.6,1
120134.197962521,8325.68140992902,10035632.9374162,100,5,5,0,0.6,1
68585.6539684592,5114.98230480569,3392856.47305913,100,5,5,0,0.6,1
105880.685330559,7387.83394766665,5859962.90750636,100,5,5,0,0.6,1
92129.3482146172,6273.74847455128,4102935.48934896,100,5,5,0,0.6,1
127531.76753942,7961.68048827457,7618978.46990078,100,5,5,0,0.6,1
50064.001049263,4829.99984924625,2522181.09552874,100,5,5,0,0.6,1
124815.974008781,7630.83063946398,6790345.23584027,100,5,5,0,0.6,1
67419.1464091454,5160.22763239435,2732930.60655616,100,5,5,0,0.6,1
118601.763283818,7866.50994372801,6947375.69578309,100,5,5,0,0.6,1
65514.7480719631,5650.66529099703,3607731.68308822,100,5,5,0,0.6,1
72659.0777456532,5764.18879646479,3289377.77820285,100,5,5,0,0.6,1
93553.9935758426,6775.33464456593,5135294.09791395,100,5,5,0,0.6,1
89078.8060400573,6966.6371068992,5777705.38196632,100,5,5,0,0.6,1
170427.994398701,10160.8267351563,13259302.444423,100,5,5,0,0.6,1
66855.3458318103,5380.77502766765,2790063.61466449,100,5,5,0,0.6,1
50346.4536343653,5166.08428219786,2641762.78186178,100,5,5,0,0.6,1
51797.8811193051,4848.99407729834,1916939.99539725,100,5,5,0,0.6,1
136305.477329549,9127.06936573946,11397116.8352391,100,5,5,0,0.6,1
247316.859393784,13144.8798227172,29930615.1688974,100,5,5,0,0.6,1
105806.524877927,7516.81362702138,6385723.16320402,100,5,5,0,0.6,1
112314.336202554,8034.27934899686,7773258.38958648,100,5,5,0,0.6,1
74575.8362082642,5900.15510632473,4053131.43835385,100,5,5,0,0.6,1
80623.7962193164,5922.97889569812,4854233.39570231,100,5,5,0,0.6,1
65449.6853904688,5434.0725072175,2679698.28791397,100,5,5,0,0.6,1
129166.265867241,8632.21766110585,10076152.7417873,100,5,5,0,0.6,1
84290.940151595,6194.03741256828,4339349.20134469,100,5,5,0,0.6,1
101740.915580123,6452.02899529202,5160339.6150202,100,5,5,0,0.6,1
145930.012693579,9154.38555050069,11686485.8053405,100,5,5,0,0.6,1
98398.6741927834,6833.34682399925,4997974.94279414,100,5,5,0,0.6,1
136098.754013958,9013.27973746914,8709622.9372562,100,5,5,0,0.6,1
103839.214637385,7589.94220155532,6769083.30595346,100,5,5,0,0.6,1
64879.7523713859,5756.11339097888,3448656.98958621,100,5,5,0,0.6,1
84876.4115203157,6520.03337214295,4673458.2302268,100,5,5,0,0.6,1
90338.8982954179,7423.66287852044,6265621.14186794,100,5,5,0,0.6,1
121346.287690236,8367.33766542132,6935790.67304697,100,5,5,0,0.6,1
118886.124551457,7927.17723398834,7775419.82055274,100,5,5,0,0.6,1
98021.5180596355,7241.51811248198,5333339.4384406,100,5,5,0,0.6,1
79324.2164807999,5902.42341568206,3597363.39366676,100,5,5,0,0.6,1
87914.2824101377,6922.8892436004,4955941.32953166,100,5,5,0,0.6,1
56696.3179155088,5329.96811158191,3051074.84906799,100,5,5,0,0.6,1
91409.3182210246,6798.9531662522,5810297.84789522,100,5,5,0,0.6,1
48330.9426853009,4906.16494420589,2403218.53834313,100,5,5,0,0.6,1
156854.194875855,8942.3633013342,9806489.74970767,100,5,5,0,0.6,1
83897.8783646904,6707.26600122195,4852076.67310604,100,5,5,0,0.6,1
60829.1250913449,5120.29357065668,2506723.62093337,100,5,5,0,0.6,1
89680.5001515096,6444.95051961266,4679299.05686057,100,5,5,0,0.6,1
56299.4064150129,5536.53222911459,3140779.4536219,100,5,5,0,0.6,1
131841.945767928,8197.39383088744,7196920.45856103,100,5,5,0,0.6,1
100587.059075622,7255.98536843401,5655879.3101385,100,5,5,0,0.6,1
128669.700152988,7893.76369367105,7924172.167266,100,5,5,0,0.6,1
69831.773386,5584.20237296791,4095472.71584328,100,5,5,0,0.6,1
70002.2984783317,5244.77092181307,2848913.4009676,100,5,5,0,0.6,1
75986.2531235425,5481.48456518495,3139515.16282013,100,5,5,0,0.6,1
74358.7869701445,6072.68563426159,4680090.26680144,100,5,5,0,0.6,1
118908.470923145,8621.89403516704,8374047.5891172,100,5,5,0,0.6,1
93645.0433287174,7222.97679790524,5480352.95140405,100,5,5,0,0.6,1
72375.070112381,5716.32264897608,4457879.6073129,100,5,5,0,0.6,1
84603.4564193599,6257.00954237731,3910494.85678766,100,5,5,0,0.6,1
90588.5258173201,6776.11398829211,5848297.73787374,100,5,5,0,0.6,1
49799.8490412986,4699.09336049233,2045386.61205659,100,5,5,0,0.6,1
72461.5413718507,5831.63838946245,4287991.57711536,100,5,5,0,0.6,1
112048.769777097,7775.51977171526,6055088.04993791,100,5,5,0,0.6,1
74565.16340991,5954.67383089918,3429102.67226949,100,5,5,0,0.6,1
60863.3304408558,5086.99827176251,2608566.47732959,100,5,5,0,0.6,1
116739.196078743,8570.3548115151,7104443.60063178,100,5,5,0,0.6,1
79684.5676385058,6151.56080595736,3593327.97986654,100,5,5,0,0.6,1
121755.098156943,8346.83435122001,7964637.14178311,100,5,5,0,0.6,1
89967.6859819025,6970.84671778386,4729638.32333026,100,5,5,0,0.6,1
132642.520849339,8179.8176075527,8683487.07707081,100,5,5,0,0.6,1
74974.10813686,5617.33642533297,3479470.44599173,100,5,5,0,0.6,1
133356.39505509,8429.85667935706,8273606.36294071,100,5,5,0,0.6,1
104914.107692679,7071.4998075586,5245236.77638016,100,5,5,0,0.6,1
59509.8519615081,5534.95546965068,2954352.82633932,100,5,5,0,0.6,1
126078.227076311,8557.72952647264,9059328.92065845,100,5,5,0,0.6,1
63142.1641032189,5286.62211357724,2606296.19677837,100,5,5,0,0.6,1
86892.2531897614,7089.53541678373,5799928.21492572,100,5,5,0,0.6,1
87436.3129988116,6670.24091541407,4492812.77601812,100,5,5,0,0.6,1
94120.4823788865,7275.65679233848,6844681.5239181,100,5,5,0,0.6,1
63896.9038918578,5313.52211064363,2871595.42343936,100,5,5,0,0.6,1
94589.8412168376,6827.4812416259,4721687.5620721,100,5,5,0,0.6,1
68958.9246319739,5695.90828881141,3397089.62465649,100,5,5,0,0.6,1
116901.388081416,8443.14169723734,7663610.60559698,100,5,5,0,0.6,1
108267.211111554,7281.86585112523,7485161.12322271,100,5,5,0,0.6,1
136923.401199958,8225.52806025953,7757071.96110035,100,5,5,0,0.6,1
72146.0415518917,6374.95488088575,4441891.04749375,100,5,5,0,0.6,1
62434.3191883234,5635.71247490087,3677476.67214475,100,5,5,0,0.6,1
68976.5124941616,5812.395853302,3491767.74589751,100,5,5,0,0.6,1
141248.778127117,9542.76914866123,10366962.4152044,100,5,5,0,0.6,1
97301.8689527087,6904.62954684975,6069020.98478622,100,5,5,0,0.6,1
132187.190815454,9431.73972228772,12828636.7731976,100,5,5,0,0.6,1
88731.3253048981,6285.60703548418,4539924.95201547,100,5,5,0,0.6,1
140604.492395962,8912.50089686144,10368304.3266175,100,5,5,0,0.6,1
66893.1403032042,5646.06700978781,2972180.35330343,100,5,5,0,0.6,1
101758.03477327,7538.947187951,7648778.53956562,100,5,5,0,0.6,1
111246.057056785,7672.32505616777,6958931.2228032,100,5,5,0,0.6,1
67073.183764429,5769.65741321096,3950824.28677266,100,5,5,0,0.6,1
58274.096175073,4966.98385941893,2458768.79159935,100,5,5,0,0.6,1
153860.398929788,9019.93832529844,11756851.8255364,100,5,5,0,0.6,1
120390.960895604,8660.73644988033,7932426.15540454,100,5,5,0,0.6,1
75641.4872491873,5997.941204668,3296490.74807542,100,5,5,0,0.6,1
92015.9811109073,6771.33331759766,5440043.08132307,100,5,5,0,0.6,1
103907.122946125,6683.02356131982,5066443.83754659,100,5,5,0,0.6,1
110300.231799104,7649.34172898298,6551253.27778396,100,5,5,0,0.6,1
52666.3749208896,4948.51843880448,2233710.12734109,100,5,5,0,0.6,1
80493.8635081882,5968.79183147637,3901915.30303115,100,5,5,0,0.6,1
32755.1772767298,3647.20898309354,1321269.44594007,100,5,5,0,0.6,1
182382.479133234,11610.7988822079,23118561.132585,100,5,5,0,0.6,1
87336.0879207739,6874.61832567898,4812535.36935102,100,5,5,0,0.6,1
106190.441483383,7732.60065020379,8002995.80551264,100,5,5,0,0.6,1
131270.779665685,8581.90140196501,9014886.87473714,100,5,5,0,0.6,1
158924.787635713,9924.88950321131,11118868.7350543,100,5,5,0,0.6,1
84549.5499976744,6728.81679850603,4435054.66145975,100,5,5,0,0.6,1
120943.960598984,7782.03665956492,7747462.04854385,100,5,5,0,0.6,1
112651.399771871,7248.29024208651,5796869.52533398,100,5,5,0,0.6,1
85684.142431109,6726.34128280053,4902329.63952808,100,5,5,0,0.6,1
80921.8315161811,5805.978459684,3452378.74397291,100,5,5,0,0.6,1
25846.3074628647,3636.86159207669,1241479.91113036,100,5,5,0,0.6,1
94787.7881588041,7201.17164518938,6074555.39576512,100,5,5,0,0.6,1
109459.372183896,7544.10552432767,7485893.95335389,100,5,5,0,0.6,1
79983.5638195749,5497.83016028954,4129297.574839,100,5,5,0,0.6,1
68085.989878141,6185.69214897768,4474554.41094164,100,5,5,0,0.6,1
123064.540909078,8377.04941791305,8017547.14019241,100,5,5,0,0.6,1
86510.6362665752,7010.90897190205,4846333.71989343,100,5,5,0,0.6,1
152298.659197456,9107.72719986515,10372616.2587273,100,5,5,0,0.6,1
85845.9428761556,6195.70689748664,3976068.13712677,100,5,5,0,0.6,1
93884.6189993817,7467.65158529296,5790392.14465674,100,5,5,0,0.6,1
70544.5679356196,6162.69364649092,3911909.72194893,100,5,5,0,0.6,1
103063.588778291,7539.10615733475,5344011.41785649,100,5,5,0,0.6,1
151626.167344888,9621.01988242671,10208608.5095082,100,5,5,0,0.6,1
146190.950721719,9112.29589346615,11304652.8417354,100,5,5,0,0.6,1
74399.4407007672,6134.214743515,4163057.22080958,100,5,5,0,0.6,1
149783.937429543,9465.1215897307,10583605.1569351,100,5,5,0,0.6,1
54069.6256619819,5392.55222140428,2969812.55228412,100,5,5,0,0.6,1
70274.9479495638,6004.09464843445,3049711.368105,100,5,5,0,0.6,1
79593.6488321564,5787.0134746128,3815820.00560321,100,5,5,0,0.6,1
83592.3433062302,6156.52424951497,4036668.33149402,100,5,5,0,0.6,1
91471.8068393368,6359.3472283051,4388384.53917248,100,5,5,0,0.6,1
70215.7132036898,5926.98282948911,3375082.74813193,100,5,5,0,0.6,1
95215.0790434859,6759.23800598891,5292061.99348528,100,5,5,0,0.6,1
42907.8137765543,4583.4360272334,2067344.91503807,100,5,5,0,0.6,1
92822.6303621773,6455.6678061278,4509547.80983617,100,5,5,0,0.6,1
101172.060612662,7495.85227529728,5874970.93518501,100,5,5,0,0.6,1
121239.920813892,7666.84518892666,6830228.1183612,100,5,5,0,0.6,1
74050.1787315052,6251.69013170612,3944914.96863364,100,5,5,0,0.6,1
96439.3042843041,7714.66044022925,5932942.47576323,100,5,5,0,0.6,1
114411.481855437,7556.97244883706,7544957.0464447,100,5,5,0,0.6,1
52762.2867606309,4747.84567888832,2824776.74450687,100,5,5,0,0.6,1
147012.398567607,9692.26962427933,12024497.0348733,100,5,5,0,0.6,1
89203.5288702429,7197.99598125408,5746486.314813,100,5,5,0,0.6,1
105740.696430736,6955.30369880814,7536628.0089356,100,5,5,0,0.6,1
113905.315261268,6992.35357253489,8234284.08137476,100,5,5,0,0.6,1
147675.526679357,9388.88205449268,9932673.55942992,100,5,5,0,0.6,1
88199.8815370135,6722.05164373147,5980263.59555411,100,5,5,0,0.6,1
74901.8827320733,5629.61791349797,3267553.2894097,100,5,5,0,0.6,1
154475.561829674,10134.2621753725,12397336.2715497,100,5,5,0,0.6,1
114392.689013417,7678.96361378772,6792732.37126213,100,5,5,0,0.6,1
98437.9676004296,6714.53688424244,5018402.05860269,100,5,5,0,0.6,1
63118.8982912461,5822.11319516091,4061605.46405359,100,5,5,0,0.6,1
59979.6581480986,5219.1970980604,2583948.84618999,100,5,5,0,0.6,1
77210.6496889196,6318.57493447998,4471936.50857093,100,5,5,0,0.6,1
67473.1720261791,6099.80682073839,3823869.52858953,100,5,5,0,0.6,1
57595.5709734596,5165.2546743475,2789446.33663343,100,5,5,0,0.6,1
66062.4695083566,5444.16670366775,3016787.61506526,100,5,5,0,0.6,1
72361.9264274717,5984.65388757961,4269220.09529265,100,5,5,0,0.6,1
57925.4164071009,5426.15177859584,2927564.46780669,100,5,5,0,0.6,1
85714.7532502762,7262.83969474236,5111952.7377831,100,5,5,0,0.6,1
71768.4298826349,5618.47647682017,3036051.88374396,100,5,5,0,0.6,1
70602.4412456554,6346.97883488468,4092140.77348317,100,5,5,0,0.6,1
144959.335937566,8638.26344762938,10991874.0268175,100,5,5,0,0.6,1
81324.8382234299,6008.06157602386,4568261.65221595,100,5,5,0,0.6,1
36497.9522762724,4255.67484916081,1656277.54905742,100,5,5,0,0.6,1
79474.242949271,6177.27908617238,4025943.07524173,100,5,5,0,0.6,1
59079.3176491815,5064.78304125897,2537691.84551873,100,5,5,0,0.6,1
106806.861013031,6806.46886595709,7618541.05461443,100,5,5,0,0.6,1
117572.438723434,8079.59285025929,7943502.51571921,100,5,5,0,0.6,1
128123.111564098,8546.07785471526,8963546.67222474,100,5,5,0,0.6,1
75612.8012011199,6245.95458445208,3956433.28986263,100,5,5,0,0.6,1
66529.6584935563,6173.87829551947,3959824.60579191,100,5,5,0,0.6,1
68921.2768106917,5322.06382491338,2924174.66578306,100,5,5,0,0.6,1
78078.102719019,6109.31257567328,3742341.27813405,100,5,5,0,0.6,1
104305.857264457,7193.15644826515,5275968.83525995,100,5,5,0,0.6,1
119439.184577512,7088.34249535891,7616923.84276986,100,5,5,0,0.6,1
63850.4537232035,5317.43751024916,3377630.43962156,100,5,5,0,0.6,1
66928.0269439411,5873.21938704893,3593345.14892194,100,5,5,0,0.6,1
89982.7045995982,7046.4087351002,4879265.35412261,100,5,5,0,0.6,1
120581.777281316,7991.93306544815,6917100.39302094,100,5,5,0,0.6,1
141699.901117321,9678.74594937513,9104577.06134268,100,5,5,0,0.6,1
108578.156528425,7256.15037109753,6550204.26129123,100,5,5,0,0.6,1
66375.6809302974,6271.79274146358,4072428.73015501,100,5,5,0,0.6,1
86100.646745461,6897.15390442997,5349153.56923458,100,5,5,0,0.6,1
113014.357753584,8291.58979853244,6862379.01637822,100,5,5,0,0.6,1
89179.8911230809,6548.22699868062,4316736.51106158,100,5,5,0,0.6,1
75218.5355254446,5668.84150671328,3185885.31483449,100,5,5,0,0.6,1
80238.3101073293,6099.77357987751,4083239.99685908,100,5,5,0,0.6,1
133266.549429476,9241.56685586189,9240853.05868662,100,5,5,0,0.6,1
76466.9587541082,6236.96544469128,3973251.90073019,100,5,5,0,0.6,1
93781.0381260589,7294.91882059367,5601707.04839125,100,5,5,0,0.6,1
148396.759249967,9337.3355614635,10860171.4092797,100,5,5,0,0.6,1
48314.6079183751,4801.49542802873,2589526.94491814,100,5,5,0,0.6,1
144332.018307373,8792.21601175183,10580532.9513087,100,5,5,0,0.6,1
124076.455491904,7892.13231084737,6562482.38569175,100,5,5,0,0.6,1
108497.484763845,7027.56517729905,7618985.08414929,100,5,5,0,0.6,1
46650.1877325816,4846.84300017595,2463758.00727894,100,5,5,0,0.6,1
48408.4429213078,4665.70915809069,2483180.2505194,100,5,5,0,0.6,1
163110.65901709,9745.89885113425,11710360.9951743,100,5,5,0,0.6,1
81851.7250827108,6229.8774654158,4981899.10646513,100,5,5,0,0.6,1
134249.985498532,8966.93881169769,8382166.64091588,100,5,5,0,0.6,1
76410.4579687073,6173.77734025035,4047380.51354055,100,5,5,0,0.6,1
164096.753170469,8953.04743753925,11442785.943463,100,5,5,0,0.6,1
96034.4133383647,6670.08848628588,4631088.24043747,100,5,5,0,0.6,1
110958.032574494,9153.08161186189,9232220.801408,100,5,5,0,0.6,1
78640.692792726,6194.57663894176,4474161.7971571,100,5,5,0,0.6,1
155249.561100788,9606.306145835,11884168.5446579,100,5,5,0,0.6,1
141394.126544251,8545.91070615663,8821139.92717336,100,5,5,0,0.6,1
42504.8401631231,4292.36421663186,1704552.09921472,100,5,5,0,0.6,1
133132.020628794,8652.64756547234,8931547.76969516,100,5,5,0,0.6,1
97237.3549435691,7742.15953228645,6656454.39370817,100,5,5,0,0.6,1
151946.101928258,9166.27222483993,10216651.012126,100,5,5,0,0.6,1
74263.3611125713,5639.24917983654,4023973.89440483,100,5,5,0,0.6,1
112985.488506956,8312.58818127669,7053241.33850243,100,5,5,0,0.6,1
145461.923054713,10905.253674383,13651656.7364043,100,5,5,0,0.6,1
70508.4869545894,5571.83764358078,3031205.38870614,100,5,5,0,0.6,1
129086.137031075,10081.2120550742,17166828.709661,100,5,5,0,0.6,1
138268.362736681,8613.72595113403,8349349.42317724,100,5,5,0,0.6,1
70872.4169765757,5549.52925747868,2906718.86835008,100,5,5,0,0.6,1
62402.9153148754,5715.56274810152,3449775.30043259,100,5,5,0,0.6,1
65707.9139864485,5930.28543161739,3592981.70152921,100,5,5,0,0.6,1
84440.2884493319,6619.93801795779,4399758.99955851,100,5,5,0,0.6,1
101714.193881553,7175.37584086795,5144878.61500436,100,5,5,0,0.6,1
163020.701434688,10126.9092593492,13229346.3815803,100,5,5,0,0.6,1
77609.3249981941,6254.07962296362,3789034.46772495,100,5,5,0,0.6,1
78732.801197222,6431.89953228887,4251878.84948906,100,5,5,0,0.6,1
61883.272187409,5374.85203998499,3044688.99119846,100,5,5,0,0.6,1
168746.558005331,10520.9099335862,13501753.8690712,100,5,5,0,0.6,1
103386.687409631,6988.70711148567,5632023.27027718,100,5,5,0,0.6,1
79788.6084995783,6262.89916644383,4409738.80945494,100,5,5,0,0.6,1
57427.057258279,5230.62336926823,2617435.80711558,100,5,5,0,0.6,1
128293.788204195,9224.90761501762,10658045.2344922,100,5,5,0,0.6,1
32148.2941890411,4014.51981721926,1437894.34878689,100,5,5,0,0.6,1
119524.4755804,7899.35844614196,5825119.4902679,100,5,5,0,0.6,1
149610.917055431,9839.23177922717,11049898.6196694,100,5,5,0,0.6,1
81093.7596262114,6153.91983369169,4142366.36199152,100,5,5,0,0.6,1
48378.1493177779,4635.88584243705,2309987.62580014,100,5,5,0,0.6,1
79067.5397971736,6200.04654764611,4035168.39445918,100,5,5,0,0.6,1
99759.4027014154,7184.21103692702,7871174.239765,100,5,5,0,0.6,1
88644.0117654965,6430.84949776384,4239049.38976327,100,5,5,0,0.6,1
74642.0564995828,5751.68764015065,3576377.57940969,100,5,5,0,0.6,1
102825.584898361,8452.29413868966,8063131.17370759,100,5,5,0,0.6,1
47831.0551991331,4809.11681731789,2223102.66316201,100,5,5,0,0.6,1
73016.5381668092,5515.52842976807,3505039.14031816,100,5,5,0,0.6,1
61499.5808761918,5157.52381258991,3625321.14045864,100,5,5,0,0.6,1
157237.445621642,10403.0962433714,11021067.2025059,100,5,5,0,0.6,1
98146.6695364687,7397.55699688962,5928301.19738856,100,5,5,0,0.6,1
78182.9884904846,6560.52536164704,4750158.9395794,100,5,5,0,0.6,1
86116.7773655242,6658.77066429095,4885228.60095486,100,5,5,0,0.6,1
77920.2352778209,5762.88992058285,3186729.90340526,100,5,5,0,0.6,1
95458.3589969683,6891.42846094299,5034367.22335408,100,5,5,0,0.6,1
65684.6018494448,5928.16863809133,4061414.70326456,100,5,5,0,0.6,1
106889.419590082,7019.7234529605,7830982.48130916,100,5,5,0,0.6,1
128011.358972718,8533.34375887474,8179662.44577163,100,5,5,0,0.6,1
83554.2752763329,6038.76423861918,3638431.43387486,100,5,5,0,0.6,1
121004.521012264,8120.34152839978,6944145.47327065,100,5,5,0,0.6,1
114020.932443269,7580.48380004108,6210322.59421446,100,5,5,0,0.6,1
65315.4352221841,5413.38935618349,3427544.84680593,100,5,5,0,0.6,1
81478.2969644299,6337.38729387942,4379843.80671289,100,5,5,0,0.6,1
67574.787184818,5515.36464218347,3180026.54826044,100,5,5,0,0.6,1
88551.5290821998,6107.37734666661,4190594.04375563,100,5,5,0,0.6,1
51685.9624313399,4745.61919495463,2275323.07254722,100,5,5,0,0.6,1
81483.0269631613,7003.00197322645,5087707.82619635,100,5,5,0,0.6,1
135868.015723291,7846.50967124753,10121340.3636749,100,5,5,0,0.6,1
75869.7357709023,5332.78763272281,2949133.84583638,100,5,5,0,0.6,1
85757.6656222169,5877.90255090394,4726940.19885462,100,5,5,0,0.6,1
94751.8966299694,6965.91016715588,5837682.31654358,100,5,5,0,0.6,1
118530.897871138,8445.61820437074,7400992.25569337,100,5,5,0,0.6,1
110483.689892556,7605.50008497197,6829908.73810292,100,5,5,0,0.6,1
60976.3200385592,5390.21621484729,2889529.79834562,100,5,5,0,0.6,1
70485.3982102458,6046.43550648627,4786647.4906927,100,5,5,0,0.6,1
94528.4224364938,6541.91292713786,5310439.34620159,100,5,5,0,0.6,1
164779.615279166,9969.46016901037,13004592.7794774,100,5,5,0,0.6,1
46988.725520092,4435.35102000002,1851089.43334693,100,5,5,0,0.6,1
59431.2184870824,5112.3497142559,3147237.19570285,100,5,5,0,0.6,1
74771.7772140181,6243.29394086818,3470898.41948222,100,5,5,0,0.6,1
94161.2460449311,7098.45700313362,5025823.30455884,100,5,5,0,0.6,1
73487.1567418888,6332.53777115407,3740308.6076415,100,5,5,0,0.6,1
58631.0533307563,4993.47104246629,2543596.34407805,100,5,5,0,0.6,1
60110.498242343,4993.15186683725,2318388.20161519,100,5,5,0,0.6,1
100489.862107827,6847.7722013126,5933878.67227408,100,5,5,0,0.6,1
146533.197147153,9477.24500366369,11026863.8448861,100,5,5,0,0.6,1
96253.6771520206,7153.22447900304,6292408.02743642,100,5,5,0,0.6,1
87808.1252872224,6723.58499158761,5172891.36454198,100,5,5,0,0.6,1
105260.440676135,7234.18121719172,5708369.25500648,100,5,5,0,0.6,1
79523.5003009484,6394.10396642899,5046357.5012643,100,5,5,0,0.6,1
100810.270761332,7943.15059901752,8597334.76510177,100,5,5,0,0.6,1
61293.7301846412,5081.57977167338,2756334.92110936,100,5,5,0,0.6,1
87733.5668437363,6805.46839832513,4904907.36702246,100,5,5,0,0.6,1
109445.058001062,7704.4196904526,6930827.51833873,100,5,5,0,0.6,1
130909.690235124,8362.16994326556,8082400.6004387,100,5,5,0,0.6,1
39652.3681073135,4468.81907643417,1882061.73528417,100,5,5,0,0.6,1
59052.8083571441,5496.55133741238,3358446.85978824,100,5,5,0,0.6,1
74068.2280127999,6098.96070659842,3563555.91052749,100,5,5,0,0.6,1
152437.890386227,9688.21886676878,15961454.7485472,100,5,5,0,0.6,1
102582.368673676,7200.55323616427,5756419.07846041,100,5,5,0,0.6,1
105554.770989932,7914.67568889821,6297922.09600885,100,5,5,0,0.6,1
87071.5603566002,6919.75593570306,5582283.94295496,100,5,5,0,0.6,1
110920.660475719,7373.06362022342,5884756.85504645,100,5,5,0,0.6,1
71357.4305327161,5979.63393277265,3225899.78121303,100,5,5,0,0.6,1
97075.3730001262,7633.78496256485,5931708.57025042,100,5,5,0,0.6,1
104706.23047822,7024.56323304406,5445144.66275408,100,5,5,0,0.6,1
48379.4005021478,4842.15536125622,2201114.51797877,100,5,5,0,0.6,1
99498.7243952117,7688.92702598397,6547674.92087321,100,5,5,0,0.6,1
130862.252513581,7791.08647594442,6190100.28806497,100,5,5,0,0.6,1
49113.3854891823,5279.15401621927,2787011.65501612,100,5,5,0,0.6,1
66791.5853031803,5632.42275468997,3194477.98344741,100,5,5,0,0.6,1
89186.7757306979,6330.00123864306,4713293.79095814,100,5,5,0,0.6,1
91816.0600125298,6974.44501973064,4907473.77360249,100,5,5,0,0.6,1
68235.0015870528,5674.57031284523,3581543.67764023,100,5,5,0,0.6,1
102748.132397584,7722.05814828399,5993201.56830396,100,5,5,0,0.6,1
72504.0360920869,6275.2805913341,3867493.31008138,100,5,5,0,0.6,1
