"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
37483.0023848475,3504.32962760943,1142475.2535806,100,5,5,0,0,0.5,0
26361.4835135429,2954.48402463172,754405.03915701,100,5,5,0,0,0.5,0
36926.6933297653,3275.07994389784,1025458.80079247,100,5,5,0,0,0.5,0
20986.8290270198,2708.03145199862,601543.630887829,100,5,5,0,0,0.5,0
22474.7951720441,3001.58512645781,735202.824744626,100,5,5,0,0,0.5,0
22759.175691136,3247.23830138688,868981.86190224,100,5,5,0,0,0.5,0
14528.9422173414,2308.70287892545,425213.725186868,100,5,5,0,0,0.5,0
40415.4884181502,3191.54166528888,1030959.645073,100,5,5,0,0,0.5,0
36133.5354087925,2960.18124612455,858599.040449095,100,5,5,0,0,0.5,0
38776.4095360153,3103.76761056941,960960.125400478,100,5,5,0,0,0.5,0
17945.0981869154,2470.50773698335,488178.970061327,100,5,5,0,0,0.5,0
21133.6063209826,2730.23640613613,638543.676222877,100,5,5,0,0,0.5,0
25736.8784275098,2748.53076578532,676780.335620247,100,5,5,0,0,0.5,0
36643.0351768473,3186.03511970874,935348.718438739,100,5,5,0,0,0.5,0
28935.0101905521,2378.45672795964,566664.999958645,100,5,5,0,0,0.5,0
27548.3516376544,3097.65607588639,807139.436963411,100,5,5,0,0,0.5,0
43782.7073030029,3532.74108884818,1256782.53153728,100,5,5,0,0,0.5,0
41731.3204969407,3535.69258341713,1242472.3386109,100,5,5,0,0,0.5,0
45662.8991036621,3671.82689511153,1377175.42499715,100,5,5,0,0,0.5,0
31817.7558577597,3158.43222795733,877292.52819226,100,5,5,0,0,0.5,0
20261.4352800134,2881.74729246337,679093.449604396,100,5,5,0,0,0.5,0
20350.1958997415,2619.28871367437,577532.995229035,100,5,5,0,0,0.5,0
39981.8075724601,3616.7252749548,1189239.27589501,100,5,5,0,0,0.5,0
50201.6591539311,3674.97511018553,1449457.87321341,100,5,5,0,0,0.5,0
48803.0607738131,3595.55996793896,1362464.11898488,100,5,5,0,0,0.5,0
29700.6517039559,2650.21028517597,653405.480008535,100,5,5,0,0,0.5,0
32764.9042107161,3244.25013256878,957976.716911737,100,5,5,0,0,0.5,0
33394.0864293597,3283.17774488195,995604.86891217,100,5,5,0,0,0.5,0
28243.4223263932,2951.28250083252,788784.629545834,100,5,5,0,0,0.5,0
38171.6112948053,3396.73304335543,1095556.39389309,100,5,5,0,0,0.5,0
29729.0467669967,2942.36300869565,769611.38194339,100,5,5,0,0,0.5,0
25627.9440133558,3107.31117447121,838335.192227018,100,5,5,0,0,0.5,0
44050.0785251904,3112.8349442215,1015775.53782743,100,5,5,0,0,0.5,0
28317.4339331634,3186.45232058992,860404.097809774,100,5,5,0,0,0.5,0
27662.6064767722,2950.23672912947,747996.40682552,100,5,5,0,0,0.5,0
43674.423377223,3865.03532870962,1434766.80957177,100,5,5,0,0,0.5,0
40211.066258283,3431.90110201649,1151037.68653085,100,5,5,0,0,0.5,0
28084.4499252127,2866.44106809986,759474.640228058,100,5,5,0,0,0.5,0
42253.8202717494,3781.14996035174,1374593.40083115,100,5,5,0,0,0.5,0
27249.1141287355,3227.4934076013,892426.431889498,100,5,5,0,0,0.5,0
29036.2217824389,3397.27223650805,947810.249564766,100,5,5,0,0,0.5,0
39458.1798580889,3102.38953817769,961567.986933454,100,5,5,0,0,0.5,0
27088.3214682289,2849.37038210968,720296.125309842,100,5,5,0,0,0.5,0
29974.8162614901,3206.21378424104,891077.229205385,100,5,5,0,0,0.5,0
